"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"75990172732","Llar d'Infants Dintell","#","C","Balmes","251","251","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.399867","2.149391","428896.276","4583496.669","428988.194","4583697.616","938445411","Fax","","","","","","","",
"75990177769","Llar d'Infants Omicron","#","C","Joaquín Costa","44","44","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.382835","2.165606","430233.501","4581592.628","430325.432","4581793.558","933179289","#","","","","","","","",
"75990231756","Llar d'Infants Oikia","#","Pg","Manuel Girona","5","7","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.389977","2.120308","426453.956","4582422.963","426545.852","4582623.9","932037489","#","","","","","","","",
"75990263456","Centre Educatiu Loreto - Abat Oliba","#","Av","Pearson","22","26","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.393636","2.107312","425371.618","4582840.362","425463.504","4583041.302","932040816","Centraleta","","","","","","","",
"75990263456","Centre Educatiu Loreto - Abat Oliba","#","Av","Pearson","22","26","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.393636","2.107312","425371.618","4582840.362","425463.504","4583041.302","932039827","Fax","","","","","","","",
"75990274442","Llar d'Infants Mickey Mouse","#","C","Dolors Masferrer i Bosch","24","30","19","les Corts","04","Les Corts","08028","019","BARCELONA","41.385163","2.128242","427111.925","4581881.832","427203.827","4582082.764","933304216","#","","","","","","","",
"75990288102","Llar d'Infants Guinyolet","#","Ptge","Aloi","8","8","63","Navas","09","Sant Andreu","08041","019","BARCELONA","41.417372","2.181055","431561.503","4585414.555","431653.445","4585615.521","934556240","#","","","","","","","",
"75990292021","Centre Educatiu Proa","#","C","Almeria","57","57","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.371504","2.140037","428083.027","4580355.577","428174.938","4580556.495","934219529","#","","","","","","","",
"75990293942","Llar d'infants Ninu","#","C","Aribau","154","154","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.392227","2.154501","429315.124","4582644.342","429407.046","4582845.282","932378188","#","","","","","","","",
"75990293944","Llar d'Infants Àgora","#","C","Entença","59","59","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.378264","2.152286","429114.769","4581096.015","429206.69","4581296.94","934238476","#","","","","","","","",
"75990324992","Llar d'Infants Nyec","#","C","Rogent","61","61","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.410953","2.182259","431655.337","4584700.966","431747.28","4584901.925","932550110","#","","","","","","","",
"75990333953","Centre Educatiu L'Esperança","#","C","Quito","25","37","58","Baró de Viver","09","Sant Andreu","08030","019","BARCELONA","41.446787","2.201171","433272.658","4588664.466","433364.615","4588865.463","933469052","Fax","","","","","","","",
"75990333953","Centre Educatiu L'Esperança","#","C","Quito","25","37","58","Baró de Viver","09","Sant Andreu","08030","019","BARCELONA","41.446787","2.201171","433272.658","4588664.466","433364.615","4588865.463","933457745","#","","","","","","","",
"75990333957","Cooperativa Centre d'Estudis Montseny SCCL","Centre Educatiu Montseny-Poblenou","C","Pallars","410","410","69","Diagonal Mar i el Front Marítim del Poblenou","10","Sant Martí","08019","019","BARCELONA","41.410639","2.21054","434018.746","4584644.245","434110.711","4584845.205","933072857","#","","","","","","","",
"75990333957","Cooperativa Centre d'Estudis Montseny SCCL","Centre Educatiu Montseny-Poblenou","C","Pallars","410","410","69","Diagonal Mar i el Front Marítim del Poblenou","10","Sant Martí","08019","019","BARCELONA","41.410639","2.21054","434018.746","4584644.245","434110.711","4584845.205","933076503","Fax","","","","","","","",
"75990333963","Centre Educatiu Mare de Déu de Núria","#","C","Mallorca","598","598","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.410844","2.185391","431916.993","4584686.437","432008.938","4584887.396","932651459","Fax","","","","","","","",
"75990333963","Centre Educatiu Mare de Déu de Núria","#","C","Vidiella","15","15","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.412318","2.185664","431941.408","4584849.822","432033.354","4585050.783","932456629","#","","","","","","","",
"75990333963","Centre Educatiu Mare de Déu de Núria","#","C","Mallorca","598","598","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.410844","2.185391","431916.993","4584686.437","432008.938","4584887.396","932456629","#","","","","","","","",
"75990333963","Centre Educatiu Mare de Déu de Núria","#","C","Vidiella","15","15","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.412318","2.185664","431941.408","4584849.822","432033.354","4585050.783","934559564","#","(edifici Vidiella)","","","","","","",
"75990333963","Centre Educatiu Mare de Déu de Núria","#","C","Mallorca","598","598","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.410844","2.185391","431916.993","4584686.437","432008.938","4584887.396","934559564","#","(edifici Vidiella)","","","","","","",
"75990333963","Centre Educatiu Mare de Déu de Núria","#","C","Vidiella","15","15","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.412318","2.185664","431941.408","4584849.822","432033.354","4585050.783","932651459","Fax","","","","","","","",
"75990333972","Centre Educatiu Santa Teresa de Lisieux","#","C","Marquès de Sentmenat","35","37","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.385255","2.135349","427706.274","4581886.152","427798.181","4582087.084","934101153","#","Edifici Infantil","","","","","","",
"75990333972","Centre Educatiu Santa Teresa de Lisieux","#","C","Deu i Mata","65","67","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.388274","2.134841","427667.083","4582221.751","427758.99","4582422.686","934309318","#","Edifici Deu i Mata","","","","","","",
"75990333972","Centre Educatiu Santa Teresa de Lisieux","#","C","Deu i Mata","65","67","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.388274","2.134841","427667.083","4582221.751","427758.99","4582422.686","934101153","#","Edifici Infantil","","","","","","",
"75990333972","Centre Educatiu Santa Teresa de Lisieux","#","C","Marquès de Sentmenat","35","37","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.385255","2.135349","427706.274","4581886.152","427798.181","4582087.084","934309318","#","Edifici Deu i Mata","","","","","","",
"75990333990","Centre Educatiu Santísima Trinidad","#","C","Mare de Déu de Lorda","3","5","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.45048","2.191216","432444.962","4589082.249","432536.911","4589283.249","932744195","#","","","","","","","",
"75990333990","Centre Educatiu Santísima Trinidad","#","C","Mare de Déu de Lorda","3","5","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.45048","2.191216","432444.962","4589082.249","432536.911","4589283.249","932744811","Fax","","","","","","","",
"75990333996","Escola Pia Sant Antoni","#","Rda","Sant Pau","72","72","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378003","2.164366","430124.591","4581057.164","430216.521","4581258.089","934410605","#","","","","","","","",
"75990333996","Escola Pia Sant Antoni","#","C","Salvador","4","4","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378726","2.164534","430139.433","4581137.276","430231.363","4581338.202","934410605","#","","","","","","","",
"75990334003","Centre Educatiu La Salle Bonanova","#","Pg","Bonanova","8","8","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.40624","2.132495","427490.97","4584218.167","427582.875","4584419.121","932540994","Fax","","","","","","","",
"75990334003","Centre Educatiu La Salle Bonanova","#","Pg","Bonanova","8","8","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.40624","2.132495","427490.97","4584218.167","427582.875","4584419.121","932540950","#","","","","","","","",
"75990334011","Centre Educatiu Sant Francesc Xavier","#","C","Ricart","20","20","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.373965","2.158073","429594.051","4580614.043","429685.976","4580814.964","934239823","#","(edifici c. Ricart)","","","","","","",
"75990334011","Centre Educatiu Sant Francesc Xavier","#","C","Ricart","20","20","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.373965","2.158073","429594.051","4580614.043","429685.976","4580814.964","934269252","Fax","","","","","","","",
"75990334011","Centre Educatiu Sant Francesc Xavier","#","C","Ricart","20","20","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.373965","2.158073","429594.051","4580614.043","429685.976","4580814.964","934245791","#","","","","","","","",
"75990334011","Centre Educatiu Sant Francesc Xavier","#","C","Bòbila","26","32","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.37257","2.158082","429593.287","4580459.077","429685.212","4580659.997","934245791","#","","","","","","","",
"75990334011","Centre Educatiu Sant Francesc Xavier","#","C","Bòbila","26","32","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.37257","2.158082","429593.287","4580459.077","429685.212","4580659.997","934269252","Fax","","","","","","","",
"75990334011","Centre Educatiu Sant Francesc Xavier","#","C","Bòbila","26","32","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.37257","2.158082","429593.287","4580459.077","429685.212","4580659.997","934239823","#","(edifici c. Ricart)","","","","","","",
"75990334012","Centre Educatiu Sant Marc de Sarrià","#","C","Carrasco i Formiguera","12","12","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.401813","2.122732","426669.893","4583734.944","426761.79","4583935.893","932038809","#","","","","","","","",
"75990334012","Centre Educatiu Sant Marc de Sarrià","#","C","Margenat","19","19","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.402344","2.121276","426548.79","4583795.153","426640.686","4583996.103","932800975","Fax","","","","","","","",
"75990334012","Centre Educatiu Sant Marc de Sarrià","#","C","Carrasco i Formiguera","12","12","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.401813","2.122732","426669.893","4583734.944","426761.79","4583935.893","932800975","Fax","","","","","","","",
"75990334012","Centre Educatiu Sant Marc de Sarrià","#","C","Margenat","19","19","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.402344","2.121276","426548.79","4583795.153","426640.686","4583996.103","932038809","#","","","","","","","",
"75990334012","Centre Educatiu Sant Marc de Sarrià","#","C","Carrasco i Formiguera","12","12","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.401813","2.122732","426669.893","4583734.944","426761.79","4583935.893","932800129","#","(edifici Margenat)","","","","","","",
"75990334012","Centre Educatiu Sant Marc de Sarrià","#","C","Margenat","19","19","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.402344","2.121276","426548.79","4583795.153","426640.686","4583996.103","932800129","#","(edifici Margenat)","","","","","","",
"75990349490","Centre Educatiu Sagrat Cor *Aldana","#","C","Aldana","1","1","10","Sant Antoni","02","Eixample","08015","019","BARCELONA","41.375527","2.165693","430232.91","4580781.237","430324.841","4580982.16","934425004","Fax","","","","","","","",
"75990349490","Centre Educatiu Sagrat Cor *Aldana","#","C","Aldana","1","1","10","Sant Antoni","02","Eixample","08015","019","BARCELONA","41.375527","2.165693","430232.91","4580781.237","430324.841","4580982.16","934410296","#","","","","","","","",
"75990358964","Llar d'Infants Canigó","#","C","Diputació","412","412","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.398998","2.178695","431344.915","4583376.603","431436.856","4583577.55","932455933","#","","","","","","","",
"75990364317","Llar d'Infants Peter Pan","#","C","Berlín","26","32","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.382836","2.138493","427966.438","4581614.989","428058.348","4581815.919","934396278","#","","","","","","","",
"75990364317","Llar d'Infants Peter Pan","#","C","Berlín","26","32","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.382836","2.138493","427966.438","4581614.989","428058.348","4581815.919","934176673","Fax","","","","","","","",
"75990364521","Llar d'Infants Lua - Cascavell","#","C","Taquígraf Garriga","166","166","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.39022","2.139968","428097.883","4582433.468","428189.794","4582634.405","934305242","#","","","","","","","",
"75990364530","Centre Educatiu Augusta","#","C","Rector Ubach","60","60","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.396831","2.141617","428243.05","4583166.085","428334.962","4583367.029","932000877","Fax","","","","","","","",
"75990364530","Centre Educatiu Augusta","#","C","Rector Ubach","60","60","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.396831","2.141617","428243.05","4583166.085","428334.962","4583367.029","932092735","#","","","","","","","",
"75990398813","Llar d'Infants Trencapins","#","C","Topazi","22","22","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.405019","2.154943","429365.955","4584064.151","429457.877","4584265.104","932188734","#","","","","","","","",
"75990398822","Centre Educatiu Pérez Iborra","#","C","Consell de Cent","321","323","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.38954","2.163436","430059.26","4582338.75","430151.189","4582539.687","934878505","Fax","","","","","","","",
"75990398822","Centre Educatiu Pérez Iborra","#","C","Consell de Cent","321","323","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.38954","2.163436","430059.26","4582338.75","430151.189","4582539.687","934880057","#","","","","","","","",
"75990406288","Llar d'Infants Mainada","#","C","Comte de Salvatierra","8","8","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.396374","2.154528","429321.907","4583104.743","429413.829","4583305.687","932374473","#","","","","","","","",
"75990426975","Centre Educatiu Maristes Anna Ravell","#","C","Blasco de Garay","52","52","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.372075","2.161737","429898.379","4580401.221","429990.307","4580602.14","934431043","Fax","","","","","","","",
